epoch,step,lr,train_loss,train_distill_loss,train_stream_loss,train_non_stream_loss,train_non_stream_apc_loss,train_cross_modal_apc_loss
66,35500,0.0005,0.0715,0.0132,0.0032,0.0022,0.0,0.121
66,35600,0.0005,0.0704,0.0131,0.003,0.0022,0.0,0.1202
66,35700,0.0005,0.0691,0.0128,0.0028,0.0021,0.0,0.1188
66,35800,0.0005,0.0687,0.0127,0.0028,0.0021,0.0,0.1181
66,35900,0.0005,0.0686,0.0127,0.0028,0.0028,0.0,0.1172
66,36000,0.0005,0.0681,0.0125,0.0028,0.0038,0.0,0.1151
67,36100,0.0005,0.0626,0.0112,0.0025,0.0048,0.0,0.1051
67,36200,0.0005,0.0622,0.0112,0.0024,0.0041,0.0,0.1054
67,36300,0.0005,0.0625,0.0113,0.0024,0.004,0.0,0.106
67,36400,0.0005,0.0628,0.0113,0.0025,0.004,0.0,0.1061
67,36500,0.0005,0.0628,0.0112,0.0026,0.0043,0.0,0.1053
68,36600,0.0005,0.0648,0.0109,0.0034,0.004,0.0,0.1046
68,36700,0.0005,0.068,0.011,0.0044,0.0036,0.0,0.1054
68,36800,0.0005,0.0705,0.0114,0.0049,0.0034,0.0,0.1079
68,36900,0.0005,0.0717,0.0115,0.0051,0.0032,0.0,0.1091
68,37000,0.0005,0.0722,0.0116,0.0052,0.003,0.0,0.1097
68,37100,0.0005,0.0716,0.0116,0.005,0.003,0.0,0.1097
69,37200,0.0005,0.0684,0.0114,0.0041,0.0025,0.0,0.1091
69,37300,0.0005,0.0677,0.0115,0.0038,0.0023,0.0,0.1099
69,37400,0.0005,0.0683,0.0116,0.0039,0.0022,0.0,0.1104
69,37500,0.0005,0.0692,0.0117,0.0042,0.0022,0.0,0.1108
69,37600,0.0005,0.0693,0.0117,0.0042,0.0023,0.0,0.1108
70,37700,0.0005,0.0651,0.0112,0.0032,0.002,0.0,0.1082
70,37800,0.0005,0.0642,0.0113,0.0029,0.002,0.0,0.1087
70,37900,0.0005,0.064,0.0113,0.0028,0.0019,0.0,0.1088
70,38000,0.0005,0.0641,0.0113,0.0028,0.0019,0.0,0.1091
70,38100,0.0005,0.0638,0.0113,0.0027,0.002,0.0,0.1088
70,38200,0.0005,0.0636,0.0111,0.0028,0.0024,0.0,0.1078
71,38300,0.0005,0.0611,0.0107,0.0025,0.0039,0.0,0.1031
71,38400,0.0005,0.0602,0.0104,0.0024,0.004,0.0,0.1018
71,38500,0.0005,0.0598,0.0103,0.0024,0.0039,0.0,0.101
71,38600,0.0005,0.0601,0.0103,0.0025,0.0037,0.0,0.1009
71,38700,0.0005,0.0601,0.0102,0.0026,0.0035,0.0,0.1008
72,38800,0.0005,0.0576,0.0098,0.0022,0.0022,0.0,0.0996
72,38900,0.0005,0.0587,0.01,0.0024,0.0023,0.0,0.1003
72,39000,0.0005,0.0591,0.0101,0.0024,0.0023,0.0,0.1009
72,39100,0.0005,0.0595,0.0101,0.0026,0.0023,0.0,0.1009
72,39200,0.0005,0.0605,0.0102,0.0029,0.0022,0.0,0.1014
72,39300,0.0005,0.0621,0.0103,0.0032,0.0022,0.0,0.1021
73,39400,0.0005,0.0676,0.0111,0.0045,0.0019,0.0,0.1059
73,39500,0.0005,0.0696,0.0113,0.005,0.0018,0.0,0.1067
73,39600,0.0005,0.0692,0.0112,0.0049,0.0018,0.0,0.1065
73,39700,0.0005,0.0681,0.0111,0.0047,0.0019,0.0,0.1059
73,39800,0.0005,0.0672,0.011,0.0045,0.0019,0.0,0.1054
74,39900,0.0005,0.0606,0.0102,0.0029,0.0016,0.0,0.1019
74,40000,0.0005,0.06,0.0102,0.0027,0.0017,0.0,0.1019
74,40100,0.0005,0.0602,0.0102,0.0027,0.0017,0.0,0.1021
74,40200,0.0005,0.0603,0.0102,0.0028,0.0018,0.0,0.1018
74,40300,0.0005,0.0603,0.0101,0.0028,0.0018,0.0,0.1017
74,40400,0.0005,0.0602,0.0101,0.0027,0.0019,0.0,0.1016
75,40500,0.0005,0.0577,0.0095,0.0024,0.0045,0.0,0.0961
75,40600,0.0005,0.0572,0.0094,0.0024,0.0056,0.0,0.094
75,40700,0.0005,0.0565,0.0092,0.0024,0.0057,0.0,0.0924
75,40800,0.0005,0.056,0.0091,0.0024,0.0054,0.0,0.0918
75,40900,0.0005,0.0556,0.009,0.0024,0.005,0.0,0.0913
76,41000,0.0005,0.0533,0.0087,0.0022,0.0026,0.0,0.0906
76,41100,0.0005,0.0532,0.0087,0.0021,0.0024,0.0,0.0912
76,41200,0.0005,0.0533,0.0087,0.0021,0.0023,0.0,0.0915
76,41300,0.0005,0.0535,0.0087,0.0021,0.0023,0.0,0.0916
76,41400,0.0005,0.0554,0.0088,0.0026,0.0022,0.0,0.0924
77,41500,0.0005,0.0695,0.01,0.0062,0.002,0.0,0.0995
77,41600,0.0005,0.0649,0.0097,0.0049,0.0018,0.0,0.0983
77,41700,0.0005,0.0631,0.0097,0.0043,0.0018,0.0,0.0982
77,41800,0.0005,0.0623,0.0096,0.0041,0.0018,0.0,0.0978
77,41900,0.0005,0.062,0.0096,0.0041,0.0017,0.0,0.0976
77,42000,0.0005,0.0616,0.0096,0.0039,0.0017,0.0,0.0974
78,42100,0.0005,0.06,0.0096,0.0035,0.0016,0.0,0.0973
78,42200,0.0005,0.059,0.0094,0.0032,0.0016,0.0,0.0966
78,42300,0.0005,0.059,0.0094,0.0033,0.0018,0.0,0.0963
78,42400,0.0005,0.0585,0.0093,0.0032,0.0018,0.0,0.0957
78,42500,0.0005,0.0582,0.0092,0.0032,0.0018,0.0,0.0953
79,42600,0.0005,0.0542,0.0087,0.0023,0.0018,0.0,0.0924
79,42700,0.0005,0.0537,0.0085,0.0022,0.002,0.0,0.0917
79,42800,0.0005,0.0534,0.0085,0.0021,0.002,0.0,0.0915
79,42900,0.0005,0.0532,0.0085,0.0021,0.0021,0.0,0.0911
79,43000,0.0005,0.0529,0.0084,0.0021,0.0023,0.0,0.0906
79,43100,0.0005,0.0529,0.0084,0.0021,0.0026,0.0,0.0901
80,43200,0.0005,0.052,0.0082,0.002,0.0042,0.0,0.0872
80,43300,0.0005,0.0509,0.0081,0.0019,0.0039,0.0,0.086
80,43400,0.0005,0.0509,0.0081,0.0019,0.0036,0.0,0.0864
80,43500,0.0005,0.0505,0.008,0.0019,0.0033,0.0,0.0858
80,43600,0.0005,0.0506,0.0079,0.002,0.0032,0.0,0.0857
81,43700,0.0005,0.0501,0.0077,0.002,0.0028,0.0,0.0849
81,43800,0.0005,0.0508,0.0079,0.0021,0.0027,0.0,0.0858
81,43900,0.0005,0.0515,0.0079,0.0023,0.0028,0.0,0.0858
81,44000,0.0005,0.0525,0.0079,0.0027,0.0028,0.0,0.086
81,44100,0.0005,0.0536,0.0079,0.003,0.0029,0.0,0.0862
81,44200,0.0005,0.0552,0.0079,0.0034,0.0029,0.0,0.0868
82,44300,0.0005,0.058,0.008,0.0042,0.0024,0.0,0.0884
82,44400,0.0005,0.056,0.0079,0.0036,0.0023,0.0,0.0875
82,44500,0.0005,0.0552,0.0079,0.0034,0.0023,0.0,0.0875
82,44600,0.0005,0.0547,0.0079,0.0032,0.0023,0.0,0.0875
82,44700,0.0005,0.0542,0.0079,0.0031,0.0022,0.0,0.0874
83,44800,0.0005,0.0498,0.0077,0.002,0.0015,0.0,0.0855
83,44900,0.0005,0.0495,0.0076,0.002,0.0015,0.0,0.0853
83,45000,0.0005,0.0496,0.0077,0.002,0.0015,0.0,0.0854
83,45100,0.0005,0.0495,0.0077,0.002,0.0015,0.0,0.0854
83,45200,0.0005,0.0495,0.0077,0.002,0.0015,0.0,0.0855
83,45300,0.0005,0.0496,0.0077,0.002,0.0015,0.0,0.0856
84,45400,0.0005,0.049,0.0075,0.0018,0.0021,0.0,0.0851
84,45500,0.0005,0.0485,0.0074,0.0017,0.002,0.0,0.0842
84,45600,0.0005,0.0484,0.0074,0.0018,0.002,0.0,0.084
84,45700,0.0005,0.0482,0.0074,0.0017,0.0021,0.0,0.0835
84,45800,0.0005,0.0481,0.0073,0.0017,0.0021,0.0,0.0833
85,45900,0.0005,0.0472,0.007,0.0018,0.0028,0.0,0.0808
85,46000,0.0005,0.047,0.0071,0.0017,0.0028,0.0,0.0809
85,46100,0.0005,0.047,0.0071,0.0017,0.0027,0.0,0.0809
85,46200,0.0005,0.0469,0.0071,0.0017,0.0025,0.0,0.0807
85,46300,0.0005,0.0468,0.007,0.0017,0.0023,0.0,0.0805
85,46400,0.0005,0.0477,0.0071,0.002,0.0022,0.0,0.0808
86,46500,0.0005,0.0664,0.0082,0.0072,0.0016,0.0,0.0875
86,46600,0.0005,0.0658,0.0081,0.007,0.0018,0.0,0.0877
86,46700,0.0005,0.0628,0.0078,0.0062,0.002,0.0,0.0863
86,46800,0.0005,0.0618,0.0077,0.0059,0.002,0.0,0.0858
86,46900,0.0005,0.0601,0.0076,0.0055,0.0021,0.0,0.085
87,47000,0.0005,0.0491,0.007,0.0025,0.0018,0.0,0.0813
87,47100,0.0005,0.0482,0.007,0.0022,0.0017,0.0,0.081
87,47200,0.0005,0.0478,0.0069,0.0022,0.0017,0.0,0.0807
87,47300,0.0005,0.0475,0.0069,0.0021,0.0016,0.0,0.0805
87,47400,0.0005,0.0473,0.0068,0.0021,0.0016,0.0,0.0802
87,47500,0.0005,0.0473,0.0068,0.0021,0.0016,0.0,0.0802
88,47600,0.0005,0.0456,0.0068,0.0016,0.0014,0.0,0.0796
88,47700,0.0005,0.0454,0.0067,0.0016,0.0021,0.0,0.0787
88,47800,0.0005,0.0453,0.0067,0.0016,0.0024,0.0,0.0783
88,47900,0.0005,0.0453,0.0067,0.0016,0.0024,0.0,0.0781
88,48000,0.0005,0.0452,0.0067,0.0016,0.0025,0.0,0.0779
89,48100,0.0005,0.0437,0.0064,0.0015,0.0028,0.0,0.0755
89,48200,0.0005,0.0435,0.0064,0.0015,0.0029,0.0,0.0751
89,48300,0.0005,0.0436,0.0064,0.0015,0.0027,0.0,0.0749
89,48400,0.0005,0.0437,0.0064,0.0016,0.0026,0.0,0.075
89,48500,0.0005,0.0437,0.0063,0.0016,0.0026,0.0,0.0749
90,48600,0.0005,0.0437,0.0061,0.0019,0.0023,0.0,0.0732
90,48700,0.0005,0.0591,0.0068,0.006,0.0021,0.0,0.0796
90,48800,0.0005,0.0591,0.0069,0.0059,0.002,0.0,0.0804
90,48900,0.0005,0.0572,0.0069,0.0053,0.0019,0.0,0.0803
90,49000,0.0005,0.0555,0.0068,0.0048,0.0018,0.0,0.08
90,49100,0.0005,0.0542,0.0068,0.0044,0.0018,0.0,0.0798
91,49200,0.0005,0.0472,0.0066,0.0024,0.0013,0.0,0.0786
91,49300,0.0005,0.0472,0.0067,0.0024,0.0013,0.0,0.0786
91,49400,0.0005,0.0467,0.0066,0.0023,0.0013,0.0,0.0784
91,49500,0.0005,0.0464,0.0066,0.0022,0.0013,0.0,0.0781
91,49600,0.0005,0.0461,0.0066,0.0021,0.0013,0.0,0.0778
92,49700,0.0005,0.043,0.0062,0.0015,0.0011,0.0,0.0755
92,49800,0.0005,0.0432,0.0062,0.0016,0.0012,0.0,0.0755
92,49900,0.0005,0.0429,0.0062,0.0015,0.0012,0.0,0.0751
92,50000,0.0005,0.0431,0.0062,0.0016,0.0012,0.0,0.0753
92,50100,0.0005,0.0446,0.0063,0.002,0.0012,0.0,0.0757
92,50200,0.0005,0.0461,0.0063,0.0024,0.0013,0.0,0.0761
93,50300,0.0005,0.0447,0.006,0.0022,0.0019,0.0,0.0739
93,50400,0.0005,0.0441,0.0059,0.0021,0.0019,0.0,0.0734
93,50500,0.0005,0.0443,0.006,0.0021,0.0018,0.0,0.0738
93,50600,0.0005,0.0443,0.0059,0.0021,0.0019,0.0,0.0738
93,50700,0.0005,0.0447,0.0059,0.0022,0.0024,0.0,0.0735
94,50800,0.0005,0.0429,0.0056,0.0019,0.0032,0.0,0.0709
94,50900,0.0005,0.0429,0.0057,0.0019,0.0036,0.0,0.0706
94,51000,0.0005,0.0431,0.0057,0.0019,0.0034,0.0,0.071
94,51100,0.0005,0.0429,0.0057,0.0019,0.0031,0.0,0.0711
94,51200,0.0005,0.0427,0.0057,0.0019,0.0029,0.0,0.0711
94,51300,0.0005,0.0425,0.0057,0.0018,0.0028,0.0,0.071
95,51400,0.0005,0.0406,0.0056,0.0015,0.0015,0.0,0.0705
95,51500,0.0005,0.0407,0.0057,0.0015,0.0015,0.0,0.0709
95,51600,0.0005,0.0407,0.0057,0.0015,0.0014,0.0,0.071
95,51700,0.0005,0.0406,0.0057,0.0014,0.0014,0.0,0.0709
95,51800,0.0005,0.0407,0.0056,0.0015,0.0014,0.0,0.0708
96,51900,0.0005,0.0402,0.0055,0.0015,0.0012,0.0,0.07
96,52000,0.0005,0.0406,0.0056,0.0015,0.0012,0.0,0.0709
96,52100,0.0005,0.0406,0.0057,0.0014,0.0012,0.0,0.0711
96,52200,0.0005,0.0405,0.0057,0.0014,0.0011,0.0,0.0712
96,52300,0.0005,0.0406,0.0057,0.0014,0.0011,0.0,0.0713
96,52400,0.0005,0.0406,0.0057,0.0014,0.0012,0.0,0.0711
97,52500,0.0005,0.0398,0.0054,0.0014,0.0012,0.0,0.0698
97,52600,0.0005,0.04,0.0053,0.0015,0.0017,0.0,0.0689
97,52700,0.0005,0.0402,0.0053,0.0016,0.0019,0.0,0.0689
97,52800,0.0005,0.0408,0.0053,0.0017,0.0022,0.0,0.0688
97,52900,0.0005,0.0437,0.0054,0.0026,0.0025,0.0,0.0692
98,53000,0.0005,0.0581,0.0055,0.0068,0.0034,0.0,0.0719
98,53100,0.0005,0.0534,0.0054,0.0054,0.0032,0.0,0.071
98,53200,0.0005,0.0512,0.0054,0.0048,0.0029,0.0,0.0708
98,53300,0.0005,0.0497,0.0054,0.0044,0.0029,0.0,0.0701
98,53400,0.0005,0.0483,0.0053,0.004,0.0027,0.0,0.0697
98,53500,0.0005,0.0471,0.0053,0.0037,0.0025,0.0,0.0695
99,53600,0.0005,0.0401,0.0052,0.0017,0.0015,0.0,0.0683
99,53700,0.0005,0.0399,0.0052,0.0017,0.0014,0.0,0.0682
99,53800,0.0005,0.0396,0.0052,0.0016,0.0013,0.0,0.0679
99,53900,0.0005,0.0396,0.0052,0.0016,0.0013,0.0,0.0679
99,54000,0.0005,0.0395,0.0052,0.0016,0.0013,0.0,0.0679
100,54100,0.0005,0.0382,0.0052,0.0013,0.0011,0.0,0.0676
100,54200,0.0005,0.0383,0.0053,0.0013,0.0011,0.0,0.0679
100,54300,0.0005,0.0384,0.0052,0.0013,0.0011,0.0,0.0678
100,54400,0.0005,0.0384,0.0052,0.0013,0.0011,0.0,0.0679
100,54500,0.0005,0.0384,0.0052,0.0013,0.0011,0.0,0.0678
100,54600,0.0005,0.0384,0.0052,0.0013,0.0011,0.0,0.0678
101,54700,0.0005,0.038,0.0051,0.0012,0.0012,0.0,0.0672
101,54800,0.0005,0.0378,0.0051,0.0012,0.0012,0.0,0.0668
101,54900,0.0005,0.0393,0.0052,0.0017,0.0011,0.0,0.0673
101,55000,0.0005,0.0408,0.0052,0.0021,0.0011,0.0,0.0678
101,55100,0.0005,0.0413,0.0053,0.0022,0.0011,0.0,0.068
102,55200,0.0005,0.0451,0.0053,0.0035,0.0012,0.0,0.068
102,55300,0.0005,0.0438,0.0053,0.003,0.0012,0.0,0.0684
102,55400,0.0005,0.0433,0.0053,0.0028,0.0011,0.0,0.0684
102,55500,0.0005,0.043,0.0053,0.0027,0.0014,0.0,0.0683
102,55600,0.0005,0.0431,0.0052,0.0027,0.0017,0.0,0.0681
103,55700,0.0005,0.0397,0.0048,0.0019,0.0033,0.0,0.0644
103,55800,0.0005,0.0413,0.0047,0.0025,0.0031,0.0,0.0641
103,55900,0.0005,0.0406,0.0046,0.0024,0.0032,0.0,0.0636
103,56000,0.0005,0.0397,0.0046,0.0022,0.003,0.0,0.0632
103,56100,0.0005,0.0392,0.0046,0.002,0.0029,0.0,0.0631
103,56200,0.0005,0.0389,0.0046,0.0019,0.0027,0.0,0.0632
104,56300,0.0005,0.0364,0.0047,0.0013,0.0017,0.0,0.0629
104,56400,0.0005,0.0363,0.0046,0.0013,0.0017,0.0,0.0628
104,56500,0.0005,0.0363,0.0046,0.0013,0.0017,0.0,0.0629
104,56600,0.0005,0.0362,0.0046,0.0013,0.0017,0.0,0.0628
104,56700,0.0005,0.0362,0.0046,0.0013,0.0016,0.0,0.0629
105,56800,0.0005,0.0359,0.0047,0.0012,0.0012,0.0,0.0632
105,56900,0.0005,0.0356,0.0046,0.0012,0.0014,0.0,0.0626
105,57000,0.0005,0.0357,0.0047,0.0012,0.0013,0.0,0.063
105,57100,0.0005,0.0357,0.0047,0.0012,0.0013,0.0,0.063
105,57200,0.0005,0.0357,0.0047,0.0012,0.0012,0.0,0.063
105,57300,0.0005,0.0358,0.0047,0.0012,0.0012,0.0,0.063
106,57400,0.0005,0.0352,0.0045,0.0012,0.001,0.0,0.0621
106,57500,0.0005,0.0356,0.0045,0.0013,0.001,0.0,0.0624
106,57600,0.0005,0.0364,0.0046,0.0015,0.001,0.0,0.0628
106,57700,0.0005,0.0369,0.0046,0.0016,0.001,0.0,0.0631
106,57800,0.0005,0.0379,0.0047,0.0019,0.001,0.0,0.0635
107,57900,0.0005,0.0533,0.0055,0.0061,0.0011,0.0,0.0689
107,58000,0.0005,0.0503,0.0052,0.0053,0.0011,0.0,0.0671
107,58100,0.0005,0.0481,0.0052,0.0047,0.0011,0.0,0.0666
107,58200,0.0005,0.0462,0.0051,0.0042,0.0011,0.0,0.0661
107,58300,0.0005,0.0447,0.005,0.0037,0.0011,0.0,0.0657
107,58400,0.0005,0.0435,0.0049,0.0034,0.0011,0.0,0.0652
108,58500,0.0005,0.0367,0.0046,0.0016,0.001,0.0,0.0628
108,58600,0.0005,0.0367,0.0045,0.0015,0.0013,0.0,0.0628
108,58700,0.0005,0.0366,0.0044,0.0015,0.0021,0.0,0.0621
108,58800,0.0005,0.0366,0.0044,0.0015,0.0027,0.0,0.0616
108,58900,0.0005,0.0364,0.0044,0.0014,0.0028,0.0,0.0612
109,59000,0.0005,0.0341,0.0042,0.0011,0.0022,0.0,0.0591
109,59100,0.0005,0.0358,0.0042,0.0017,0.0021,0.0,0.0591
109,59200,0.0005,0.0364,0.0042,0.0018,0.0022,0.0,0.0594
109,59300,0.0005,0.0364,0.0042,0.0019,0.0021,0.0,0.0593
109,59400,0.0005,0.0364,0.0042,0.0018,0.0021,0.0,0.0594
109,59500,0.0005,0.0365,0.0042,0.0019,0.002,0.0,0.0593
110,59600,0.0005,0.0372,0.0042,0.0021,0.0013,0.0,0.0601
110,59700,0.0005,0.0378,0.0043,0.0023,0.0013,0.0,0.0606
110,59800,0.0005,0.0374,0.0043,0.0021,0.0013,0.0,0.0606
110,59900,0.0005,0.0369,0.0043,0.002,0.0012,0.0,0.0605
110,60000,0.0005,0.037,0.0043,0.002,0.0012,0.0,0.0606
111,60100,0.0005,0.0359,0.0044,0.0016,0.001,0.0,0.0608
111,60200,0.0005,0.0353,0.0043,0.0015,0.001,0.0,0.0604
111,60300,0.0005,0.0352,0.0043,0.0015,0.0009,0.0,0.0605
111,60400,0.0005,0.0351,0.0043,0.0015,0.0009,0.0,0.0604
111,60500,0.0005,0.0354,0.0043,0.0016,0.0009,0.0,0.0604
111,60600,0.0005,0.0361,0.0044,0.0017,0.0009,0.0,0.0607
112,60700,0.0005,0.0357,0.0043,0.0016,0.001,0.0,0.0606
112,60800,0.0005,0.0355,0.0043,0.0016,0.0009,0.0,0.0603
112,60900,0.0005,0.0352,0.0043,0.0015,0.0009,0.0,0.0601
112,61000,0.0005,0.0352,0.0043,0.0015,0.0009,0.0,0.0603
112,61100,0.0005,0.0351,0.0043,0.0015,0.0009,0.0,0.0602
113,61200,0.0005,0.0332,0.0041,0.0011,0.0009,0.0,0.0589
113,61300,0.0005,0.0331,0.0041,0.0011,0.0009,0.0,0.0586
113,61400,0.0005,0.0332,0.0041,0.0011,0.0009,0.0,0.0586
113,61500,0.0005,0.0331,0.0041,0.0011,0.0009,0.0,0.0585
113,61600,0.0005,0.0331,0.0041,0.0011,0.0009,0.0,0.0585
114,61700,0.0005,0.0367,0.0041,0.0014,0.0065,0.0,0.0585
114,61800,0.0005,0.035,0.0041,0.0012,0.0047,0.0,0.0582
114,61900,0.0005,0.0345,0.0041,0.0012,0.0044,0.0,0.0574
114,62000,0.0005,0.0338,0.004,0.0012,0.0038,0.0,0.0569
114,62100,0.0005,0.0335,0.004,0.0011,0.0033,0.0,0.0568
114,62200,0.0005,0.0332,0.0039,0.0012,0.003,0.0,0.0564
115,62300,0.0005,0.0315,0.0036,0.0012,0.002,0.0,0.0534
115,62400,0.0005,0.0321,0.0037,0.0012,0.0017,0.0,0.0551
115,62500,0.0005,0.0323,0.0038,0.0012,0.0022,0.0,0.0553
115,62600,0.0005,0.0328,0.0038,0.0013,0.0025,0.0,0.0554
115,62700,0.0005,0.0337,0.0038,0.0015,0.0025,0.0,0.0556
116,62800,0.0005,0.0435,0.0041,0.0041,0.0019,0.0,0.0604
116,62900,0.0005,0.0472,0.0042,0.0053,0.0016,0.0,0.0607
116,63000,0.0005,0.0442,0.0041,0.0045,0.0015,0.0,0.0599
116,63100,0.0005,0.0425,0.0041,0.004,0.0014,0.0,0.0597
116,63200,0.0005,0.041,0.0041,0.0035,0.0013,0.0,0.0594
116,63300,0.0005,0.0399,0.004,0.0032,0.0013,0.0,0.0591
117,63400,0.0005,0.0341,0.0039,0.0016,0.001,0.0,0.0575
117,63500,0.0005,0.0336,0.0039,0.0014,0.001,0.0,0.0575
117,63600,0.0005,0.0333,0.0039,0.0013,0.0009,0.0,0.0574
117,63700,0.0005,0.0332,0.0039,0.0013,0.0009,0.0,0.0574
117,63800,0.0005,0.033,0.0039,0.0013,0.0009,0.0,0.0573
118,63900,0.0005,0.0321,0.0038,0.0011,0.0008,0.0,0.0566
118,64000,0.0005,0.0336,0.0039,0.0015,0.0008,0.0,0.0571
118,64100,0.0005,0.0334,0.0039,0.0015,0.0008,0.0,0.057
118,64200,0.0005,0.0336,0.0039,0.0016,0.0008,0.0,0.0569
118,64300,0.0005,0.034,0.0039,0.0017,0.0008,0.0,0.0568
118,64400,0.0005,0.0346,0.0039,0.0019,0.0009,0.0,0.0569
119,64500,0.0005,0.0337,0.0038,0.0018,0.0008,0.0,0.0559
119,64600,0.0005,0.0336,0.0038,0.0017,0.0009,0.0,0.0559
119,64700,0.0005,0.0331,0.0037,0.0016,0.0009,0.0,0.0556
119,64800,0.0005,0.0328,0.0037,0.0015,0.0009,0.0,0.0554
119,64900,0.0005,0.0326,0.0037,0.0015,0.0009,0.0,0.0554
120,65000,0.0005,0.031,0.0035,0.0011,0.0009,0.0,0.0543
120,65100,0.0005,0.0307,0.0035,0.0011,0.0009,0.0,0.054
120,65200,0.0005,0.0307,0.0035,0.0011,0.0009,0.0,0.0538
120,65300,0.0005,0.0306,0.0035,0.0011,0.0009,0.0,0.0538
120,65400,0.0005,0.0305,0.0034,0.0011,0.0009,0.0,0.0536
120,65500,0.0005,0.0306,0.0035,0.0011,0.001,0.0,0.0537
121,65600,0.0005,0.0327,0.0036,0.0011,0.0048,0.0,0.054
121,65700,0.0005,0.0319,0.0036,0.001,0.0045,0.0,0.0533
121,65800,0.0005,0.0313,0.0035,0.001,0.0038,0.0,0.0526
121,65900,0.0005,0.0309,0.0035,0.001,0.0034,0.0,0.0523
121,66000,0.0005,0.0308,0.0035,0.001,0.0031,0.0,0.0524
122,66100,0.0005,0.0297,0.0033,0.001,0.0016,0.0,0.0518
122,66200,0.0005,0.0296,0.0033,0.001,0.0013,0.0,0.0521
122,66300,0.0005,0.0298,0.0034,0.001,0.0013,0.0,0.0523
122,66400,0.0005,0.0299,0.0034,0.001,0.0012,0.0,0.0525
122,66500,0.0005,0.03,0.0034,0.001,0.0012,0.0,0.0525
122,66600,0.0005,0.0301,0.0034,0.001,0.0012,0.0,0.0528
123,66700,0.0005,0.0324,0.0034,0.0015,0.0009,0.0,0.0546
123,66800,0.0005,0.035,0.0036,0.0022,0.0009,0.0,0.0557
123,66900,0.0005,0.0387,0.0038,0.0032,0.0009,0.0,0.057
123,67000,0.0005,0.0399,0.0039,0.0036,0.0009,0.0,0.0574
123,67100,0.0005,0.0407,0.0039,0.0038,0.0009,0.0,0.0575
124,67200,0.0005,0.0342,0.0037,0.002,0.0008,0.0,0.0555
124,67300,0.0005,0.0334,0.0036,0.0018,0.0008,0.0,0.055
124,67400,0.0005,0.033,0.0036,0.0017,0.0008,0.0,0.0547
124,67500,0.0005,0.0326,0.0035,0.0017,0.0008,0.0,0.0543
124,67600,0.0005,0.0325,0.0035,0.0017,0.0008,0.0,0.0541
124,67700,0.0005,0.0325,0.0035,0.0017,0.0008,0.0,0.0541
125,67800,0.0005,0.0304,0.0034,0.0011,0.0008,0.0,0.0531
125,67900,0.0005,0.0301,0.0033,0.0011,0.0008,0.0,0.0528
125,68000,0.0005,0.03,0.0033,0.0011,0.0008,0.0,0.0527
125,68100,0.0005,0.0299,0.0033,0.0011,0.0009,0.0,0.0523
125,68200,0.0005,0.0297,0.0032,0.0011,0.0009,0.0,0.052
126,68300,0.0005,0.0289,0.0032,0.0009,0.001,0.0,0.0515
126,68400,0.0005,0.0289,0.0032,0.0009,0.001,0.0,0.0511
126,68500,0.0005,0.0288,0.0031,0.0009,0.001,0.0,0.051
126,68600,0.0005,0.0289,0.0031,0.0009,0.0013,0.0,0.051
126,68700,0.0005,0.029,0.0031,0.0009,0.0015,0.0,0.0509
127,68800,0.0005,0.0286,0.0031,0.0008,0.0021,0.0,0.0502
127,68900,0.0005,0.0291,0.0031,0.0009,0.0024,0.0,0.0502
127,69000,0.0005,0.0289,0.0031,0.0009,0.0022,0.0,0.0502
127,69100,0.0005,0.029,0.0031,0.0009,0.0022,0.0,0.0504
127,69200,0.0005,0.0288,0.0031,0.0009,0.002,0.0,0.0502
127,69300,0.0005,0.0287,0.0031,0.0009,0.0019,0.0,0.05
128,69400,0.0005,0.0283,0.0031,0.0009,0.0011,0.0,0.05
128,69500,0.0005,0.0282,0.003,0.0009,0.001,0.0,0.0498
128,69600,0.0005,0.0282,0.003,0.0009,0.001,0.0,0.05
128,69700,0.0005,0.029,0.0031,0.0011,0.001,0.0,0.0502
128,69800,0.0005,0.03,0.0031,0.0014,0.001,0.0,0.0506
129,69900,0.0005,0.0416,0.0036,0.0045,0.001,0.0,0.0553
129,70000,0.0005,0.038,0.0035,0.0036,0.0009,0.0,0.0537
129,70100,0.0005,0.0368,0.0034,0.0032,0.0009,0.0,0.0532
129,70200,0.0005,0.0359,0.0034,0.003,0.0008,0.0,0.053
129,70300,0.0005,0.0351,0.0034,0.0028,0.0008,0.0,0.0526
129,70400,0.0005,0.0344,0.0033,0.0026,0.0009,0.0,0.0523
130,70500,0.0005,0.029,0.003,0.0012,0.0008,0.0,0.0499
130,70600,0.0005,0.0291,0.003,0.0012,0.0008,0.0,0.05
130,70700,0.0005,0.0291,0.0031,0.0012,0.0008,0.0,0.0501
130,70800,0.0005,0.0289,0.003,0.0012,0.0008,0.0,0.0499
130,70900,0.0005,0.029,0.003,0.0012,0.0008,0.0,0.0498
131,71000,0.0005,0.0294,0.003,0.0011,0.0007,0.0,0.0511
131,71100,0.0005,0.03,0.003,0.0015,0.0007,0.0,0.0503
131,71200,0.0005,0.0318,0.0031,0.002,0.0007,0.0,0.0505
131,71300,0.0005,0.0318,0.0031,0.002,0.0008,0.0,0.0505
131,71400,0.0005,0.0313,0.0031,0.0019,0.0008,0.0,0.0502
131,71500,0.0005,0.0313,0.0031,0.0019,0.0008,0.0,0.0502
